Country Name,Country Code,Indicator Name,Indicator Code,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008
Turks and Caicos Islands,TCA,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Chad,TCD,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,91.52771822,91.59024961,91.85049151,91.26260635,91.07066138,91.06257822,91.18075823,91.09347546,91.52251028,91.29025355,90.87629193,91.27793926,91.0139551,91.16171684,90.6107546,90.72021644,90.76501297,90.80008055,91.07847048,91.04604311,97.82244556,98.27586207,98.45238095,97.04209329,97.25877193,97.24576271,97.49768304,97.51609936,97.47292419,97.55686605,97.78117827,97.2899729,97.41881765,97.57053292,97.58854559,97.72888573,97.70514604,97.82894737,97.81631342
East Asia & Pacific (IDA & IBRD countries),TEA,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,,,,,,,,,,,,,,,,,,,,,84.03201408,84.07886675,84.15730086,83.65813012,84.04906491,84.75829945,84.9010325,83.33763061,82.98194557,82.83121912,81.86767657,81.26517713,81.37184552,80.99966406,80.96616365,80.62156675,79.69859694,78.87917156,78.06231687
Europe & Central Asia (IDA & IBRD countries),TEC,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,,,,,,,,,,,,,,,,,,,,,82.73003869,82.66595088,82.36898242,82.05850786,82.03420108,80.66336386,79.46247944,79.98521943,80.06645122,79.53992197,78.13462986,78.36045557,79.27098299,78.29046796,77.50266877,76.95034517,76.98373973,76.294421,78.22176486
Togo,TGO,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,69.74905671,68.92884043,69.29694951,70.09132271,67.77026799,69.0930691,69.635548,70.63599723,69.24010044,69.6192407,70.69538045,68.88323563,70.59485077,69.45510329,69.70981425,68.99302742,69.63017365,70.26499093,70.90727904,71.58299464,85.34482759,83.92857143,83.01886792,82.0754717,80.95238095,79,80.39215686,81.73913043,88.18897638,82.90598291,81.39534884,78.99159664,80.91603053,80.2919708,77.41935484,82.84023669,79.59183673,76.69172932,77.93103448
Thailand,THA,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,80.71645269,80.41023042,80.08854699,79.07996876,79.00908791,79.514114,79.72102442,79.29509473,79.3933053,78.44981782,77.95046875,79.27320231,79.55783628,79.76527551,79.37638033,79.28732814,79.66408915,79.5828131,78.95214689,78.36238276,91.08554996,91.04268719,91.17451891,91.62045595,91.46191646,90.37844772,89.59390863,88.38120104,87.68441309,87.54556501,85.98848369,86.31578947,86.83274021,87.80754511,87.44394619,86.97916667,87.10045662,88.25659596,87.90450928
Tajikistan,TJK,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,86.80214676,86.74757704,86.3361813,86.10658523,85.77328676,85.70386739,85.48709924,85.1278096,85.06780292,84.97815145,84.48453451,84.08246725,83.75434651,83.27341854,80.98786967,80.60014948,80.9351622,80.57275015,80.27572305,79.79620018,96.68508287,95.90643275,95.45454545,94.65648855,93.7007874,93.44262295,92.10526316,92.37288136,90.65420561,90.52631579,90.52631579,89.8989899,88.67924528,89.52380952,89.28571429,88.79310345,89.92248062,91.53846154,92.5170068
Turkmenistan,TKM,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,66.45482584,67.14427176,66.6785212,66.16779204,65.79305652,67.92783945,67.37760045,67.2194968,67.57208942,67.38193496,68.48948062,68.82243143,70.73014546,72.26161254,75.58165893,75.2237241,75.64502304,75.5077753,77.10610469,81.39430795,83.56807512,81.8627451,73.23943662,75.30864198,75.73964497,75.42857143,74.57627119,71.06918239,73.59550562,75.12690355,76.41509434,77.43362832,79.61538462,82.09459459,82.14285714,82.86604361,83.18584071,81.81818182,82.65895954
Latin America & the Caribbean (IDA & IBRD countries),TLA,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,,,,,,,,,,,,,,,,,,,,,89.61451826,89.43444727,90.28717807,90.47570023,90.93980628,90.89517722,90.52875996,90.74183039,90.17153265,90.05377062,89.83735709,90.48580173,90.22182446,90.586338,90.04744524,90.16707909,89.71889563,91.62763281,91.16590146
Timor-Leste,TLS,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,91.78942773,91.67323989,91.60650895,91.58659771,91.43217856,90.60837326,90.00476074,88.48176294,86.98961574,84.2480404,82.07087983,82.03264623,82.75542926,83.08241897,82.94129823,83.38769383,83.77152682,83.98643087,83.68304712,85.09503154,91.66666667,92.30769231,92.85714286,93.33333333,94.44444444,94.44444444,89.47368421,94.73684211,95,94.11764706,94.44444444,95.23809524,90.90909091,95,95,95.23809524,90.90909091,95.23809524,95.45454545
Middle East & North Africa (IDA & IBRD countries),TMN,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,,,,,,,,,,,,,,,,,,,,,76.049544,75.86982378,76.6878105,76.64479383,75.86304515,74.22522504,72.84046076,71.12504682,70.27469938,68.46019864,64.67108297,65.23743271,65.74558433,64.96129561,66.14171385,66.247802,65.90754635,64.32617232,62.97412515
Tonga,TON,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,95.07608634,94.77688816,94.87823963,95.78341688,95.92081691,96.63584712,96.99203905,97.21027633,97.70339747,97.64155398,97.22983982,96.82129113,96.55237265,96.21196266,96.12259606,97.5253998,97.71406646,97.36699554,97.23173777,96.95062566,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
South Asia (IDA & IBRD),TSA,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,,,,,,,,,,,,,,,,,,,,,94.02728621,93.98342026,93.96539161,93.90458838,93.10518336,92.49571901,91.83784802,91.23951632,90.62743139,90.07864302,89.21411061,88.9623438,88.35410952,88.26832428,88.19187958,88.32991455,88.29401573,88.15954876,88.05288897
Sub-Saharan Africa (IDA & IBRD countries),TSS,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,,,,,,,,,,,,,,,,,,,,,86.75008516,86.34331713,85.95871922,85.60421703,70.78450466,71.0376551,71.29135549,71.57196077,72.95788016,73.16872204,73.73969595,73.30274935,74.30223627,74.64720586,74.63632906,75.4198514,74.73119417,75.37424435,75.55644049
Trinidad and Tobago,TTO,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,26.22698793,31.2758862,26.71150825,30.79353636,27.14549063,33.76395175,33.63540572,29.84772632,31.0205118,33.23592333,32.52534718,33.63526448,32.5068591,34.26002284,27.80942472,19.81267888,14.20830998,14.93162634,13.15731116,13.32465684,50,48,52,47.82608696,45.45454545,47.82608696,52,48,48,48,53.57142857,50,51.61290323,50,53.125,51.51515152,51.51515152,51.51515152,50
Tunisia,TUN,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,49.95385153,51.42474305,51.6903974,50.08981472,49.53114831,51.3577649,50.77270377,50.10698174,47.98424848,43.33025921,44.28565327,43.94291738,47.16343018,47.23761281,47.92748349,50.45596262,49.46480523,51.26675504,49.23842931,50.12619023,86.45833333,86.97674419,86.44859813,86.81818182,78.60465116,75.46296296,76.71755725,72.33201581,72.14285714,71.28378378,69.60784314,69.6369637,68.91891892,69.93464052,70.79365079,71.73913043,70.80745342,71.34328358,69.84615385
Turkiye,TUR,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,86.63023128,86.51842278,85.59706303,85.39691511,84.83801905,84.82837797,84.67598004,84.33545236,84.64908178,85.34320373,85.34420265,83.91003072,83.44550798,82.84802688,82.83282788,81.08396089,81.78896176,82.49962702,81.06813933,80.73149816,83.75136314,83.73860182,83.7669476,83.5029835,82.78145695,81.11324376,81.07196402,81.09619687,82.01208674,82.15811966,81.89717596,81.17505995,80.83596215,80.32036613,79.76726727,79.55801105,76.64233577,76.36298422,74.94313874
Tuvalu,TUV,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,95.85441162,95.84072391,95.81692681,95.81026188,95.79300137,95.7545474,95.77845685,95.86780016,95.94976309,96.19316176,96.42019558,96.11448985,96.7744542,96.614329,97.06441737,97.32469374,97.29130632,96.96971758,97.0301208,97.70514688,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,81.31657465,81.50779504,81.50669074,81.46735689,81.57160434,81.50233149,81.83118254,81.69909982,81.70418604,81.49413012,81.58012455,81.78473866,81.71571487,81.62351309,81.28856857,81.43761734,81.85349921,81.65204522,82.01194523,81.85861686,81.52562574,81.51210868,81.35990621,81.23543124,80.98837209,82.19552157,80.97982709,80.65819861,81.7987152,81.93717277,80.32694476,79.79359044,80.55281343,81.34529148,79.97262774,79.98266898,78.04085422,78.97702644,78.71244635
Uganda,UGA,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,87.02363796,86.77915807,86.74584894,86.99217644,86.35728952,86.60312811,86.53253541,86.48904877,86.2745825,86.21545485,86.06690339,85.54991102,85.86718135,85.55245502,85.53068234,85.21764219,85.29612352,83.82528067,83.70774015,84.23758679,71.88365651,72.06477733,71.97875166,71.94805195,71.33507853,73.12252964,75.0330251,77.64857881,80.37267081,80.9587217,82.7027027,82.22811671,81.95876289,82.76670574,81.87203791,82.75488069,78.45238095,79.0505676,81.35874068
Ukraine,UKR,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,52.76663845,53.44876667,53.3252112,52.67011216,52.24318571,52.72746232,52.13526612,52.00381109,52.52678995,53.10011293,55.51399501,55.86897906,57.34159779,58.98680902,59.47338931,61.30162942,61.88798333,62.43332544,64.44645409,62.01196166,82.62921879,83.37141406,84.01350971,84.11424904,85.17361111,85.8850752,83.34071777,82.46723904,82.17568948,80.92140921,79.00492072,79.48580611,77.93068298,76.0326087,77.10306407,75.14029181,74.86187845,72.25705329,76.25
Upper middle income,UMC,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,,,,,,,,,,,,,,,,,,,,,84.74015854,84.60799823,84.99540004,84.84505151,85.14813302,85.2535913,85.05814001,84.23812121,83.87046863,83.67944403,82.93841343,82.9407938,83.03201139,82.7521171,82.3978605,82.16009476,81.27172737,81.39917853,80.79111845
Uruguay,URY,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,97.04462437,97.08205238,97.04673509,97.20665892,97.3007552,97.36006617,97.22046107,97.0899699,97.00088773,97.00653421,96.94046671,96.94342703,97.09141088,96.889703,96.86350705,96.90146771,96.99908304,97.08067391,97.14290836,96.90281643,98.04511278,98.11594203,98.17927171,98.07692308,98.05555556,98.02259887,98.09004093,98.04469274,98.1294964,98.08259587,98.17351598,98.21162444,98.20895522,98.30985915,97.31543624,97.32977303,97.47155499,97.30077121,97.33840304
United States,USA,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,39.93595608,40.01739571,39.74620988,40.51357486,39.48770528,43.62763912,41.3062416,40.56517402,40.59827109,40.73534632,41.70339724,42.44751122,44.06575354,42.98616225,43.54414512,43.00077595,42.30930499,41.57678022,38.79011605,40.53832868,64.50914341,64.10819005,64.39827244,63.51273922,63.57336101,62.00447394,62.22230159,63.41926532,64.41299596,64.90295836,64.4808535,65.84849435,65.76544806,66.80765977,67.72560386,66.8824875,67.55603399,67.84534164,70.78882664
Uzbekistan,UZB,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,75.62786176,75.81087567,75.23243169,75.19665061,74.90803044,75.41281306,75.07313676,74.6184968,74.67922883,74.68015551,74.31796128,73.7877933,73.65261772,73.43622759,73.28831239,73.01259825,71.87420302,71.75188463,71.27240997,71.25807439,78.37078652,73.57075914,70.10989011,70.80820265,74.64788732,73.92947103,70.25920873,79.75708502,78.92057026,80.04179728,79.72689076,78.86266094,79.48990436,79.18410042,77.80149413,78.56430708,78.60553964,78.53211009,78.68995633
St. Vincent and the Grenadines,VCT,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,86.93817129,86.8225256,86.66087805,87.72251009,87.75804226,88.66608873,88.48976099,89.40166766,88.77896878,88.57364796,88.05569017,87.77381655,87.64798163,87.4692985,88.03771752,89.23011178,89.17634009,88.62958132,88.34129682,83.01055378,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"Venezuela, RB",VEN,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,68.51140034,72.48620704,70.58775093,72.04667945,70.92179374,70.44740422,69.44533855,71.60393578,70.87323496,69.76902463,69.01396305,68.9725625,68.60972018,69.32544113,71.75802196,73.21150116,73.47296777,72.69603355,74.70404136,74.14764713,94.10058027,94.04536862,93.89312977,93.56725146,93.51763584,93.50893697,93.21705426,93.15992293,93.14938154,92.78152069,93.17160827,93.16823228,92.83887468,92.86871961,92.53246753,92.52336449,92.04455052,91.96633512,92.04959883
British Virgin Islands,VGB,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,94.58144039,93.84544649,93.7212743,93.5664137,92.74198372,91.87104839,91.63395608,91.39958262,90.96473311,91.25870274,89.39727835,84.82662106,84.89938895,83.10402633,83.60707674,85.36714413,85.04404181,77.07565487,76.63317912,75.9849359,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,92.04840355,92.19886068,91.98852046,91.82166094,92.42622398,93.54492326,93.43401042,93.84619631,93.75726237,93.68739085,94.129334,94.16059637,94.01152084,94.22593184,94.09508263,93.87838033,93.6723416,93.68536269,93.71492703,93.74714502,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,79.96979534,77.64256865,77.81485583,79.07063589,78.10494761,78.74042937,79.45393227,80.87077518,79.81235387,77.32373284,76.66058242,77.67967656,78.65292474,80.83060319,80.13485874,80.95327287,81.5719711,81.24286948,81.69030989,81.78910604,85.33455545,86.21533442,85.40983607,85.29874214,86.80509042,86.97421981,88.37064677,88.50063532,89.93746447,90.51580699,91.20296767,89.98842593,90.03852504,90.29927761,90.32738095,89.57688338,89.03394256,89.35342732,87.29805014
Vanuatu,VUT,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,95.22729027,95.46959672,95.4058627,95.81294241,95.66860784,95.77885928,95.76246543,95.35948753,95.10195751,94.58405171,93.59329615,93.26799795,93.70839364,93.94448338,94.14520393,93.98154429,93.98291036,94.19252578,93.90102468,94.63348089,90.90909091,90.90909091,91.66666667,84.61538462,84.61538462,84.61538462,84.61538462,84.61538462,84.61538462,84.61538462,91.66666667,83.33333333,83.33333333,91.66666667,84.61538462,84.61538462,84.61538462,87.5,87.5
World,WLD,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,,,,,,,,,,,,,,,,,,,,,78.76481574,78.71378163,78.71610791,78.55504467,76.35698845,76.27296137,75.93925047,75.79058236,76.76855733,77.76872231,77.17615681,77.43172358,77.71579516,77.32673214,77.48159187,77.40628946,77.54378347,77.98605763,78.20513405
Samoa,WSM,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,82.94817561,82.49281993,82.44505568,83.05724064,83.30450874,83.30736451,83.59071576,82.20281069,82.262871,82.18536535,79.86087648,75.97842336,78.00005972,78.68885488,77.09841731,78.70178593,81.14473443,82.05665949,81.61605966,81.74068356,75,75,75,75,75,75,75,75,75,75,100,100,100,100,80,80,80,100,100
Kosovo,XKX,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,89.52046828,89.53743543,88.74030381,87.40305709,88.11091933,88.7349144,86.75811267,86.50454006,86.29100764,85.87122351,85.33801968,85.22049603,84.57726924,84.13692326,84.37750021,84.07274142,83.37313585,83.06068688,82.6851016,82.4227056,90,88.94230769,88.78504673,88.47926267,88.01843318,87.33031674,89.63963964,92.27467811,93.72384937,95.78059072,97.90794979,97.6284585,97.22222222,97.06959707,96.84210526,96.79715302,96.91780822,96.84542587,96.55172414
South Africa,ZAF,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,57.86395856,57.42982336,57.64427178,56.75036993,57.17191515,57.58196423,57.55464405,57.96276965,59.09589165,60.33068141,58.93900325,59.14352982,59.16414408,59.40216094,59.46526929,58.00302209,58.0531928,58.05545981,57.97785283,58.41293717,78.02022352,77.22720084,75.94666667,75.58441558,74.45141066,74.32360743,75.94099695,76.56329436,77.2841999,77.61880429,78.20316488,77.64891935,78.92107892,77.78366914,77.65212709,78.0085197,77.4838013,77.94736842,78.21373258
Zambia,ZMB,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,73.99350168,70.55584159,71.08056631,71.34941963,70.06231057,71.58619792,70.97918725,71.71269307,71.89530499,73.09348212,72.04663147,71.206683,72.12053311,71.85686821,69.57785726,70.17481061,70.64370681,72.84749916,70.46245325,71.74093222,43.08603274,44.34937611,45.71636894,46.90895466,47.74494557,51.87873612,55.57184751,62.16511755,72.03539823,81.64285714,96.58792651,96.64948454,96.8118196,97,97.00854701,97.03038674,96.65907365,96.76232524,96.6374269
Zimbabwe,ZWE,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,89.08967085,88.49585443,88.97961617,88.69379522,88.77756542,89.0234868,89.28050482,89.8716199,89.14393853,88.4738585,87.1076753,87.01082261,87.17420406,87.27477787,87.03860602,87.03981349,87.02348866,87.39773348,86.38384045,86.95235244,91.5682968,90.31657356,90.20332717,88.75,89.15662651,86.28230616,86.61290323,84.16801292,82.90468986,81.62083936,78.60394537,80.2413273,79.42176871,80.86956522,83.02207131,84.24778761,83.27338129,83.39100346,83.21917808
